EnsemblID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	GeneName	GeneType
ENSG00000234338.1	52.093222188692515	-21.35824165779027	3.07165866586589	-6.953325216481843	3.5677491196011807e-12	6.960678532341904e-8	ENSG00000234338	ENSG00000234338	processed_pseudogene
ENSG00000177731.16	1869.6106997582058	-4.375744299568112	0.6586534880009967	-6.643469410369979	3.063840900688548e-11	2.988776798621679e-7	FLII	FLII	protein_coding
ENSG00000161021.13	540.2146079655721	4.705509699834458	0.7988494905754335	5.8903582656664755	3.853592587392148e-9	2.5061197126673603e-5	MAML1	MAML1	protein_coding
ENSG00000130755.13	1757.764365065926	4.217960414593081	0.7753055429688865	5.440384701031798	5.31656393556621e-8	2.593154059572419e-4	GMFG	GMFG	protein_coding
ENSG00000140694.18	2335.7733868945115	4.357734966668043	0.8447347994341996	5.158701842977037	2.486679366204368e-7	9.703022886929444e-4	PARN	PARN	protein_coding
ENSG00000178982.10	2537.623558598571	8.725705358192327	1.7062645718628178	5.113922835932777	3.15536296000939e-7	0.0010260188558297199	EIF3K	EIF3K	protein_coding
ENSG00000138378.19	1721.4739318409427	3.1613424095813203	0.6666801040542656	4.741918035886065	2.1170427914374812e-06	0.0049104451205276055	STAT4	STAT4	protein_coding
ENSG00000159840.16	494.7895989163858	2.9937828655747265	0.6299704636898042	4.7522590948785455	2.0115637247161973e-6	0.0049104451205276055	ZYX	ZYX	protein_coding
ENSG00000184009.13	10189.405316734583	4.530008665967452	0.958083270558745	4.728199317503576	2.265197646578598e-6	0.0049104451205276055	ACTG1	ACTG1	protein_coding
ENSG00000007402.12	206.87321894140743	4.421153122576471	0.9491361024455933	4.6580812922242645	3.1917018332455985e-6	0.005475704507690594	CACNA2D2	CACNA2D2	protein_coding
ENSG00000147813.16	210.10593335225016	-4.80667672915214	1.0343607796733398	-4.647002113392322	3.367937165160796e-6	0.005475704507690594	NAPRT	NAPRT	protein_coding
ENSG00000237484.7	105.06360615951242	3.3666112451992642	0.7232762131897139	4.654668830255321	3.245018495797369e-6	0.005475704507690594	LINC01684	LINC01684	lncRNA
ENSG00000034053.15	749.6732316118333	3.7639563341788675	0.8191245356749952	4.595096557664702	4.3254892376812705e-6	0.0064915611559355066	APBA2	APBA2	protein_coding
ENSG00000151623.15	455.3472772156675	2.855443866416044	0.6242649507235813	4.574089676356678	4.782949623206882e-6	0.006665381939197592	NR3C2	NR3C2	protein_coding
ENSG00000211893.4	1015.6427356979773	4.162576125126572	0.9163760235051376	4.542432384038946	5.560883567775416e-6	0.007232855893819891	IGHG2	IGHG2	IG_C_gene
ENSG00000223865.11	1793.1306910843648	-6.475031972990541	1.4418038400229767	-4.490924349936087	7.091473735092442e-6	0.00813850897480315	HLA-DPB1	HLA-DPB1	protein_coding
ENSG00000130595.20	83.97227811664423	7.642194560823607	1.701323151491035	4.49191240013751	7.058645837047372e-6	0.00813850897480315	TNNT3	TNNT3	protein_coding
ENSG00000177570.15	108.9949645641437	3.5649638705692483	0.810410427653338	4.398961006575548	1.0877036586667418e-5	0.01178949910032674	SAMD12	SAMD12	protein_coding
ENSG00000137310.13	398.9518707665644	4.648472893429938	1.06146425467354	4.379302339163183	1.19059856137254e-5	0.01222556733283066	TCF19	TCF19	protein_coding
ENSG00000144290.17	185.22965334347845	3.8093634439282993	0.8934747960667175	4.263537662951431	2.012155662073236e-5	0.019456056336868904	SLC4A10	SLC4A10	protein_coding
ENSG00000250138.4	77.49465558236524	-6.178715190179763	1.4522421547479178	-4.2546039377656495	2.0941936600422705e-5	0.019456056336868904	ENSG00000250138	ENSG00000250138	unprocessed_pseudogene
ENSG00000164674.17	1046.6755903402568	3.0376868796301237	0.7210499687422505	4.212865975056977	2.5215069436159667e-5	0.022361182031794324	SYTL3	SYTL3	protein_coding
ENSG00000172215.6	246.19607653295125	2.907181981068188	0.7002658830531551	4.151540224111579	3.302452061103001e-5	0.02801340857048676	CXCR6	CXCR6	protein_coding
ENSG00000115085.15	2260.156712036582	7.907800744687314	1.9358492000021217	4.084926008016868	4.409086429022486e-5	0.03333482499009085	ZAP70	ZAP70	protein_coding
ENSG00000109920.13	2081.8961378804343	-2.1620554718974954	0.528926505584923	-4.087629281324343	4.358038255170786e-5	0.03333482499009085	FNBP4	FNBP4	protein_coding
ENSG00000081181.8	329.58534853387255	-4.966631784174175	1.2163637651895145	-4.083179659170752	4.442365196014157e-5	0.03333482499009085	ARG2	ARG2	protein_coding
ENSG00000117400.18	44.18632786264174	-3.532773803146423	0.8747168708731771	-4.038762622264125	5.37339092531132e-5	0.03556232836211867	MPL	MPL	protein_coding
ENSG00000130956.14	190.1659261113889	2.7296527657553433	0.6778468779655422	4.026945988079188	5.650600611100353e-5	0.03556232836211867	HABP4	HABP4	protein_coding
ENSG00000131626.19	770.9115208298905	2.5290325228468817	0.6269731844084516	4.033717207910607	5.4901384608166545e-5	0.03556232836211867	PPFIA1	PPFIA1	protein_coding
ENSG00000237248.6	169.79264526215437	3.406583614300886	0.8392633855339537	4.059016124161737	4.927991114566752e-5	0.03556232836211867	LINC00987	LINC00987	lncRNA
ENSG00000270647.7	1025.3538394597151	4.675556171666028	1.1609157565359969	4.027472403008126	5.63796825083278e-5	0.03556232836211867	TAF15	TAF15	protein_coding
ENSG00000091129.22	176.80750277152262	2.4423700746184087	0.6156747015287177	3.9669813759669093	7.278867795443605e-5	0.0430335486936681	NRCAM	NRCAM	protein_coding
ENSG00000142173.17	600.133436811765	2.980577437992886	0.750879671349511	3.9694475049991342	7.203947512490328e-5	0.0430335486936681	COL6A2	COL6A2	protein_coding
ENSG00000156475.19	217.0825549154645	4.122697965015717	1.049107150006882	3.9297205866804665	8.504462774664618e-5	0.04880060845109021	PPP2R2B	PPP2R2B	protein_coding
ENSG00000179750.16	83.50914012978278	-5.567863769819788	1.4289584654389165	-3.896448990285783	9.761335473360073e-5	0.05441247288150144	APOBEC3B	APOBEC3B	protein_coding
ENSG00000169031.21	83.65439369881139	3.479788123135485	0.9037624507446071	3.8503349196113406	1.179564128877149e-4	0.06392582265109216	COL4A3	COL4A3	protein_coding
ENSG00000184613.11	1970.7511590211323	2.412375540526145	0.6278803178152064	3.842094539482188	1.2198882829877063e-4	0.06432437946240581	NELL2	NELL2	protein_coding
ENSG00000077935.17	45.61499273551698	-6.236026367722989	1.63731503264014	-3.808690596132567	1.3970463865286723e-4	0.07172730263466946	SMC1B	SMC1B	protein_coding
ENSG00000168824.15	66.41160009172961	3.2166107703397318	0.8473779453398811	3.795957622014292	1.470746226587239e-4	0.07357502277106931	NSG1	NSG1	protein_coding
