EnsemblID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	GeneName	GeneType
ENSG00000234338.1	49.78847961900023	-20.618495247086628	3.117611546396621	-6.613554941095138	3.751986550077507e-11	7.120144876082085e-7	ENSG00000234338	ENSG00000234338	processed_pseudogene
ENSG00000161021.13	480.0217402428131	4.733348789364374	0.9678738663733775	4.890460372796538	1.006004106971448e-6	0.003624021366822452	MAML1	MAML1	protein_coding
ENSG00000091129.22	207.5680815665797	3.5889903947913533	0.7424157594984903	4.834205563222088	1.3367839789090565e-6	0.003624021366822452	NRCAM	NRCAM	protein_coding
ENSG00000140694.18	2079.566073993389	4.977424104559271	1.022323891292403	4.86873499382559	1.1231490611116807e-6	0.003624021366822452	PARN	PARN	protein_coding
ENSG00000177731.16	1679.0631916252632	-4.150086074437949	0.8265630651393906	-5.0208946533778205	5.143136269826382e-7	0.003624021366822452	FLII	FLII	protein_coding
ENSG00000178982.10	2229.5648259943027	8.79685302384123	1.8148503378291059	4.847150666078549	1.2524730852442364e-6	0.003624021366822452	EIF3K	EIF3K	protein_coding
ENSG00000237484.7	104.32346987058651	4.1129207605954505	0.8369826284593916	4.913985811349487	8.924321113952787e-7	0.003624021366822452	LINC01684	LINC01684	lncRNA
ENSG00000151623.15	505.60608612058786	3.424176094741033	0.7434769707525481	4.605624961422919	4.1122894927576345e-6	0.008991918188680746	NR3C2	NR3C2	protein_coding
ENSG00000034053.15	665.5862699418967	4.256169817546942	0.9256452787503067	4.5980570692188945	4.2644919480490445e-6	0.008991918188680746	APBA2	APBA2	protein_coding
ENSG00000134184.13	49.75381103958277	22.406767316194543	4.954739278783707	4.5222898835748575	6.1174201192266464e-6	0.011609028160256408	GSTM1	GSTM1	protein_coding
ENSG00000081181.8	303.43864987038353	-6.073210640439366	1.3857401095093242	-4.382647654320856	1.1724565096845489e-5	0.020227006531166988	ARG2	ARG2	protein_coding
ENSG00000184613.11	2058.1122077336595	3.2033402511007334	0.7362664126509724	4.350789600148825	1.3564816695191517e-5	0.021451627202054117	NELL2	NELL2	protein_coding
ENSG00000249992.2	764.2793574386969	4.65797158472551	1.0913087279980838	4.268243683224431	1.9701803783269293e-5	0.028760086953469335	TMEM158	TMEM158	protein_coding
ENSG00000130595.20	76.33672909527053	7.629430645191739	1.8236615035014596	4.183578274007051	2.8695622407794126e-5	0.03630378842884728	TNNT3	TNNT3	protein_coding
ENSG00000179750.16	109.18880531263903	-6.529019678579506	1.558527313294191	-4.189223777400091	2.7991027001633883e-5	0.03630378842884728	APOBEC3B	APOBEC3B	protein_coding
ENSG00000111728.11	225.57743384676837	4.5729511242069885	1.1151929175313462	4.100591971414175	4.120946127660293e-5	0.04887699666538087	ST8SIA1	ST8SIA1	protein_coding
ENSG00000137959.17	1229.4412291340025	-4.055460360828203	1.0030409122548725	-4.04316544946445	5.2734381123314386e-5	0.05886707944571395	IFI44L	IFI44L	protein_coding
ENSG00000184009.13	8966.065215389433	4.342355182293977	1.0858826326848448	3.9989176100528505	6.363282466240636e-5	0.06708667297880475	ACTG1	ACTG1	protein_coding
ENSG00000172116.23	994.0673149449099	3.240077251723815	0.8270312333623905	3.917720541884384	8.939025081708273e-5	0.08819312465978739	CD8B	CD8B	protein_coding
ENSG00000151012.13	191.77072840826497	-5.13645385368968	1.314242067716008	-3.9083012025449837	9.294738331642239e-5	0.08819312465978739	SLC7A11	SLC7A11	protein_coding
ENSG00000007402.12	191.6194778923506	4.2767120549215845	1.1167428474622791	3.829630128941606	1.2833600564934216e-4	0.11597297043845553	CACNA2D2	CACNA2D2	protein_coding
ENSG00000197238.5	978.4467488760172	-4.675580299795479	1.2523503841244552	-3.7334442174218494	1.8887904077907603e-4	0.15667279603511197	H4C11	H4C11	protein_coding
ENSG00000270647.7	900.0686873129935	4.74358192003569	1.271020529446004	3.732104879614542	1.8988640505915452e-4	0.15667279603511197	TAF15	TAF15	protein_coding
ENSG00000115085.15	1980.4167830545305	7.773527615436554	2.137867234677119	3.6361133607113754	2.7678256624295947e-4	0.2131665451287457	ZAP70	ZAP70	protein_coding
ENSG00000291082.1	105.83700745163513	-6.761583393126303	1.8614761201602228	-3.632377187059651	2.808222389323203e-4	0.2131665451287457	HERC2P9	HERC2P9	lncRNA
ENSG00000119917.15	1096.298751956425	-3.787687988885236	1.0596546014813712	-3.5744552834387173	3.509577839068412e-4	0.2561586871230817	IFIT3	IFIT3	protein_coding
ENSG00000147813.16	204.5442377792126	-4.8439784408262065	1.3632420452095984	-3.5532783468994644	3.804616677651088e-4	0.2674081877473507	NAPRT	NAPRT	protein_coding
ENSG00000077935.17	56.777923271760194	-5.945711541715898	1.6925194951412394	-3.5129353362158664	4.4318532173997095e-4	0.3003688518092653	SMC1B	SMC1B	protein_coding
ENSG00000186854.11	1532.1358777619976	2.607435309208093	0.7527065445522857	3.464079498284436	5.320492486005447e-4	0.3405085246285398	TRABD2A	TRABD2A	protein_coding
ENSG00000138378.19	1783.8410974359813	2.681521258716584	0.7752223024656094	3.459035234393998	5.421139823327477e-4	0.3405085246285398	STAT4	STAT4	protein_coding
ENSG00000211786.3	36.378614786798344	3.845766505002518	1.1140365611694725	3.4521008008618503	5.562398831999122e-4	0.3405085246285398	TRAV8-2	TRAV8-2	TR_V_gene
