EnsemblID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	GeneName	GeneType
ENSG00000140694.18	2335.7733868945115	10.648363493055593	1.3001673293181337	8.189994666794215	2.6123775340268534e-16	6.211972538162455e-12	PARN	PARN	protein_coding
ENSG00000161021.13	540.2146079655721	8.098346264370655	1.0623559360343309	7.623006555223832	2.478342892506439e-14	2.9466257820455305e-10	MAML1	MAML1	protein_coding
ENSG00000130755.13	1757.764365065926	7.713764465950376	1.0286775617467148	7.4987194751796205	6.444427821276727e-14	5.108068305404643e-10	GMFG	GMFG	protein_coding
ENSG00000204592.9	16625.279429688144	10.927439034013425	1.482163939791977	7.372625079211615	1.6730050151036194e-13	8.734141824581965e-10	HLA-E	HLA-E	protein_coding
ENSG00000034053.15	749.6732316118333	7.522236796520125	1.0220170404992481	7.3601872556308505	1.8365242071958377e-13	8.734141824581965e-10	APBA2	APBA2	protein_coding
ENSG00000184009.13	10189.405316734583	8.44350313133318	1.1700760051545973	7.216200566575652	5.346019188096897e-13	2.118716504562602e-9	ACTG1	ACTG1	protein_coding
ENSG00000204463.14	3268.1255269485414	12.04295274797732	1.7093739276072764	7.0452418593014565	1.8513964048384705e-12	6.2891935872362845e-9	BAG6	BAG6	protein_coding
ENSG00000178982.10	2537.623558598571	12.95447388840657	1.857499335061587	6.974147254796758	3.0773162813188876e-12	9.146937981685228e-9	EIF3K	EIF3K	protein_coding
ENSG00000170889.14	5854.367390668637	12.212102015830741	1.7567944439046081	6.951355099170523	3.617939012676343e-12	9.55899686471453e-9	RPS9	RPS9	protein_coding
ENSG00000131626.19	770.9115208298905	7.370332104292945	1.071944946133411	6.875662906829598	6.170224955761614e-12	1.4672177922305542e-8	PPFIA1	PPFIA1	protein_coding
ENSG00000159840.16	494.7895989163858	4.942835736322623	0.724315668448303	6.824145813263477	8.845000832226932e-12	1.9120479526320382e-08	ZYX	ZYX	protein_coding
ENSG00000114942.14	7594.634957570859	8.450700382091812	1.2432487716052225	6.797272255640903	1.0661850067416988e-11	2.1127344396092377e-8	EEF1B2	EEF1B2	protein_coding
ENSG00000174231.18	4902.506457075097	12.828137561341986	1.8962395485346208	6.765040614860784	1.3327180757385177e-11	2.4377463940758624e-8	PRPF8	PRPF8	protein_coding
ENSG00000270647.7	1025.3538394597151	10.074632044790347	1.4939467607978913	6.74363525471929	1.5447204073003872e-11	2.6237076117997076e-8	TAF15	TAF15	protein_coding
ENSG00000154822.18	10229.562864046226	13.114001459516707	1.9735279123905904	6.644953627046169	3.033125554051691e-11	4.8083128366530104e-8	PLCL2	PLCL2	protein_coding
ENSG00000157191.20	982.9890575478339	7.937282260490642	1.2004981870927591	6.611657015253244	3.8004172447163696e-11	5.6481326038819096e-8	NECAP2	NECAP2	protein_coding
ENSG00000183298.5	62.84496125676802	-5.29761437982761	0.8043441755557584	-6.586253174727403	4.510644233699653e-11	6.309329954890826e-8	RPSAP19	RPSAP19	processed_pseudogene
ENSG00000115085.15	2260.156712036582	12.531109038977252	1.9077334721227857	6.5685847745982855	5.0795710870583755e-11	6.71039560439784e-8	ZAP70	ZAP70	protein_coding
ENSG00000145425.10	19538.432748596162	9.436887528720842	1.4393531777356658	6.556339107519521	5.514475511297034e-11	6.901511220164851e-8	RPS3A	RPS3A	protein_coding
