EnsemblID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	GeneName	GeneType
ENSG00000237214.3	237.79399541578874	-26.23597648314406	2.5801765265069565	-10.168287407320278	2.746958649447461e-24	2.132628817085031e-20	ENSG00000237214	ENSG00000237214	processed_pseudogene
ENSG00000232024.2	89.77961789840015	-24.999341362901685	2.9010220554927346	-8.617425474435278	6.84763040757148e-18	1.4767295397839428e-14	LSM12P1	LSM12P1	processed_pseudogene
ENSG00000292358.1	29.901596749595342	-21.90936327821791	2.7697486650695744	-7.910235161235311	2.569031460878978e-15	2.493116581210004e-12	GTPBP6	GTPBP6	protein_coding
ENSG00000099338.23	110.96316002680703	-2.0825973297329523	0.3932188920399944	-5.296279939472315	1.1818561165982907e-7	4.587729073411245e-5	CATSPERG	CATSPERG	protein_coding
ENSG00000168282.6	142.27852197589252	-4.9088931379178655	0.9676036193182282	-5.073248011801219	3.9108224913227096e-7	1.4321727119638204e-4	MGAT2	MGAT2	protein_coding
ENSG00000213442.5	258.56256375647627	-5.206931855690814	1.047810580270883	-4.969344606488611	6.71795838400021e-7	2.437174846262805e-4	RPL18AP3	RPL18AP3	processed_pseudogene
ENSG00000153234.16	1805.4092683906954	-2.4622595810205348	0.49874633920366085	-4.936897551873723	7.937514012868636e-7	2.8529483236253215e-4	NR4A2	NR4A2	protein_coding
ENSG00000185883.12	715.4050685607978	-4.500194224101446	0.9236075545629686	-4.872409501057884	1.102453608055613e-6	3.9261508401378705e-4	ATP6V0C	ATP6V0C	protein_coding
ENSG00000230470.1	27.767859269161583	-6.516238925635678	1.3433999184757188	-4.850557779569685	1.2311476200875196e-6	4.3446080287779394e-4	ENSG00000230470	ENSG00000230470	lncRNA
ENSG00000160408.16	235.52952518389768	-2.2971017605560813	0.5103793308639131	-4.500773486786395	6.770662809465276e-6	0.002325872468476311	ST6GALNAC6	ST6GALNAC6	protein_coding
ENSG00000212802.4	166.63686515792085	-4.077620202485763	0.9231847387262253	-4.416905990140073	1.0012374984084301e-5	0.003379655409845082	RPL15P3	RPL15P3	processed_pseudogene
ENSG00000279700.1	72.2503057367802	-3.086771555451527	0.7023355286086788	-4.395009834639005	1.1076773878890463e-5	0.0037067086933687066	ENSG00000279700	ENSG00000279700	TEC
ENSG00000242071.3	595.313507768158	-3.9745629592044436	0.9118539535790792	-4.3587714278191765	1.3079463120289423e-5	0.004339475208576024	RPL7AP6	RPL7AP6	processed_pseudogene
ENSG00000164849.10	670.0182919354718	-3.8066504211075674	0.8754522353615574	-4.3482102933182185	1.3725296799060336e-5	0.004515157382592578	GPR146	GPR146	protein_coding
