EnsemblID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	GeneName	GeneType
ENSG00000204287.14	4744.968660532065	26.55186661477917	2.8223129456349194	9.40783928863918	5.064403802020793e-21	1.9659002678684317e-16	HLA-DRA	HLA-DRA	protein_coding
ENSG00000184009.13	8966.065215389433	7.943517736068769	0.9947034854333272	7.985814720060319	1.395972252134043e-15	2.709442544166964e-11	ACTG1	ACTG1	protein_coding
ENSG00000140694.18	2079.566073993389	9.422009660743887	1.188264514133956	7.9292190826812154	2.2052820408544983e-15	2.8534879420629975e-11	PARN	PARN	protein_coding
ENSG00000163915.7	22.776307765154318	19.009271523648025	2.4693190780027447	7.698183557154251	1.3801402173512124e-14	1.339357073928484e-10	IGF2BP2-AS1	IGF2BP2-AS1	lncRNA
ENSG00000161021.13	480.0217402428131	7.687113612949546	1.0154371101387316	7.570250817304986	3.7250430881793495e-14	2.4099787099491e-10	MAML1	MAML1	protein_coding
ENSG00000130755.13	1579.6875895908163	6.98474739584111	0.9347683876024419	7.472169029759414	7.888358710150385e-14	4.374432977294538e-10	GMFG	GMFG	protein_coding
ENSG00000114942.14	6710.906792021336	7.72417261109945	1.0633788053429014	7.263801546814432	3.763600663143852e-13	1.6232827837990894e-9	EEF1B2	EEF1B2	protein_coding
ENSG00000034053.15	665.5862699418967	6.697052468513278	0.9206271325164715	7.274446116102772	3.4784468345666224e-13	1.6232827837990894e-9	APBA2	APBA2	protein_coding
ENSG00000226272.5	50.789898333490086	19.878619718065927	2.767772295723371	7.182173095952082	6.861197397323242e-13	2.663379605692936e-9	ARHGAP26-AS1	ARHGAP26-AS1	lncRNA
ENSG00000145425.10	17166.8365896818	8.72417373112182	1.2198094900488559	7.15207891256232	8.547340553834515e-13	3.0162787783522564e-9	RPS3A	RPS3A	protein_coding
ENSG00000204592.9	14595.57441492467	10.397737336768973	1.4897793949296723	6.9793805526890225	2.9648438053084008e-12	8.220664773890107e-9	HLA-E	HLA-E	protein_coding
ENSG00000178982.10	2229.5648259943027	12.295844523750793	1.7755737521290906	6.924997910679207	4.359819559592446e-12	1.1282631710950638e-8	EIF3K	EIF3K	protein_coding
ENSG00000275023.5	1391.5245378698496	10.364091721760065	1.499697184858888	6.910789608993805	4.819634107280552e-12	1.1693034798526029e-8	MLLT6	MLLT6	protein_coding
ENSG00000157191.20	886.9875531970405	7.04406372997986	1.0404495790374435	6.7702115238458465	1.2859424725785753e-11	2.834755323093536e-8	NECAP2	NECAP2	protein_coding
ENSG00000257093.7	1385.2424514546817	9.13843981444792	1.3549092236587583	6.744687876410449	1.533563341361334e-11	2.834755323093536e-8	DENND11	DENND11	protein_coding
ENSG00000270647.7	900.0686873129935	9.482744720073512	1.4042729699250174	6.7527787852954635	1.4504000154985163e-11	2.834755323093536e-8	TAF15	TAF15	protein_coding
ENSG00000125944.21	2065.198846963245	8.706545933569489	1.296011195742862	6.717955803289936	1.842915673760753e-11	3.251740937456587e-8	HNRNPR	HNRNPR	protein_coding
ENSG00000276070.5	59.59893671780164	20.044360769577597	3.0397597766702757	6.59406079500598	4.279563276923104e-11	6.725809783451768e-8	CCL4L2	CCL4L2	protein_coding
ENSG00000170889.14	5147.632626298938	11.790647608307799	1.7885575757884036	6.592266174663364	4.331630804943433e-11	6.725809783451768e-8	RPS9	RPS9	protein_coding
ENSG00000176994.11	973.3758492242666	7.58955150433107	1.1588012104756995	6.549485309232188	5.773572002654598e-11	8.619942999963314e-8	SMCR8	SMCR8	protein_coding
ENSG00000112511.18	497.0833720457284	8.083603571236024	1.2459476264064047	6.487916024649421	8.703176259903781e-11	1.1261329868564833e-7	PHF1	PHF1	protein_coding
ENSG00000182208.15	571.1476997645027	8.330283137361176	1.2832430769855396	6.491586268230495	8.493725053433621e-11	1.1261329868564833e-7	MOB2	MOB2	protein_coding
ENSG00000198563.14	651.0472749152586	7.957586992143657	1.2302621713853559	6.468204239087424	9.917439712618707e-11	1.203047421138853e-7	DDX39B	DDX39B	protein_coding
ENSG00000089737.19	2530.797118118292	7.889107543399426	1.2195275221938897	6.468986882073135	9.866215987518353e-11	1.203047421138853e-7	DDX24	DDX24	protein_coding
ENSG00000118412.13	1984.3948489828888	7.522459749311197	1.1645052846670776	6.459790134367493	1.048482840239099e-10	1.23333354219398e-7	CASP8AP2	CASP8AP2	protein_coding
ENSG00000196912.13	993.2266786138323	8.668795742561027	1.346657509568172	6.437268333609797	1.216427790485497e-10	1.3491226848876006e-7	ANKRD36B	ANKRD36B	protein_coding
ENSG00000058600.16	1232.6792815509393	6.428027418444976	0.9978945215912751	6.441590047207228	1.182282696698893e-10	1.3491226848876006e-7	POLR3E	POLR3E	protein_coding
ENSG00000092010.15	3364.668801380061	7.946242781389145	1.235374559129138	6.432253863954225	1.2572552293099752e-10	1.3556703747598504e-7	PSME1	PSME1	protein_coding
ENSG00000185989.11	2134.8894979545066	6.184107738714694	0.9626419610077139	6.4240994982610555	1.3265241975925033e-10	1.3917031433012378e-7	RASA3	RASA3	protein_coding
ENSG00000138378.19	1783.8410974359813	3.120699689194666	0.48672416018958187	6.411639167406721	1.4396325500706333e-10	1.470622534964259e-7	STAT4	STAT4	protein_coding
ENSG00000154822.18	8999.258305994868	12.204983349993071	1.90585411979565	6.403944154603877	1.514135137615348e-10	1.5070691736398098e-7	PLCL2	PLCL2	protein_coding
ENSG00000131626.19	693.3568370893805	6.579141832329563	1.0286734773509505	6.395753343687086	1.597577170419872e-10	1.5503687650339649e-7	PPFIA1	PPFIA1	protein_coding
ENSG00000112584.14	818.3192954852691	8.25675395740265	1.294721391394611	6.377243793360728	1.8030332575454491e-10	1.7070767071072985e-7	FAM120B	FAM120B	protein_coding
ENSG00000243339.3	7.488871439678652	16.56850314610915	2.605258759817859	6.359638206251536	2.0222950264615787e-10	1.8256150776089663e-7	RN7SL738P	RN7SL738P	misc_RNA
ENSG00000172215.6	268.35212751372717	3.9624303589905976	0.624685004597405	6.34308544278935	2.2520844182787678e-10	1.9561309369417027e-7	CXCR6	CXCR6	protein_coding
ENSG00000183688.4	1506.2327369932746	7.3620570437913075	1.1672281600020944	6.307299032074498	2.8394690779979756e-10	2.3451598014835193e-7	RFLNB	RFLNB	protein_coding
ENSG00000174231.18	4299.983750079182	12.688666739409724	2.0112727208107737	6.308774840984635	2.8125292885749344e-10	2.3451598014835193e-7	PRPF8	PRPF8	protein_coding
ENSG00000204304.12	810.6712129398047	7.958549170573027	1.2684386139188684	6.2742879972606	3.512378484509732e-10	2.8404897502437247e-7	PBX2	PBX2	protein_coding
ENSG00000140988.16	13909.632675449911	7.706509911501848	1.2314560556443286	6.258047029919886	3.898282751428736e-10	3.026470796899213e-7	RPS2	RPS2	protein_coding
ENSG00000072864.16	1006.8439530778594	8.13929033329316	1.3014983341413153	6.2537846724661295	4.0062328723847193e-10	3.0492930909849024e-7	NDE1	NDE1	protein_coding
ENSG00000287920.1	305.37493585272057	7.25754562845503	1.163903087091546	6.235523995894507	4.5026832177117696e-10	3.361253022021836e-7	ENSG00000287920	ENSG00000287920	lncRNA
ENSG00000186166.9	554.282624970551	11.922828875834265	1.9132015516491252	6.231872886344424	4.608913964636979e-10	3.3756381562127975e-7	CENATAC	CENATAC	protein_coding
ENSG00000115085.15	1980.4167830545305	12.352488903213757	1.984237577953442	6.225307413013622	4.806126979220418e-10	3.454893279247744e-7	ZAP70	ZAP70	protein_coding
ENSG00000171862.15	6552.646773125674	7.68890760609893	1.2358023584889495	6.221793924637249	4.915023371966445e-10	3.468934131872608e-7	PTEN	PTEN	protein_coding
ENSG00000126838.10	911.3466245783593	12.906157440027032	2.0772542860315797	6.213084997255278	5.195432718467929e-10	3.6013626297408586e-7	PZP	PZP	protein_coding
ENSG00000128708.13	1212.0811183107758	7.49979649446845	1.2154618227739873	6.170326664273208	6.814904849620498e-10	4.561051318147732e-7	HAT1	HAT1	protein_coding
ENSG00000136319.12	289.1254663305953	5.890407155603119	0.9564819287714577	6.158409247908097	7.347927148002982e-10	4.7538639338529963e-7	TTC5	TTC5	protein_coding
ENSG00000103429.11	349.5527973953734	7.2896704972301976	1.1853352091079798	6.149881013587722	7.754109627756011e-10	4.934410287380867e-7	BFAR	BFAR	protein_coding
ENSG00000114933.16	1720.4636334921033	5.790578543066993	0.9435119410947554	6.137260474253451	8.395666775337785e-10	5.256499885242938e-7	INO80D	INO80D	protein_coding
ENSG00000006831.10	1254.9105938090881	6.88919808050878	1.1232046238133149	6.133520050086454	8.595557956094811e-10	5.296228075233149e-7	ADIPOR2	ADIPOR2	protein_coding
ENSG00000231500.7	14094.161468579758	14.565636388670404	2.381208340691995	6.116909696544038	9.540739421557664e-10	5.786756607281648e-7	RPS18	RPS18	protein_coding
ENSG00000135976.21	1810.5178307365272	7.237700125853578	1.1886444699260459	6.089036973607328	1.1359188632570495e-9	6.653289034875777e-7	ANKRD36	ANKRD36	protein_coding
ENSG00000231925.14	929.2511825187169	7.695589321650606	1.2642055899859659	6.0872925911805496	1.1483599498600573e-9	6.653289034875777e-7	TAPBP	TAPBP	protein_coding
ENSG00000013275.8	811.1192461294119	8.718064804509336	1.43113634795222	6.091708045137568	1.1171228219971706e-9	6.653289034875777e-7	PSMC4	PSMC4	protein_coding
ENSG00000196230.14	4410.106256049903	10.963661136455682	1.811520338116376	6.052187715350592	1.4289181987096821e-9	7.923963805358919e-7	TUBB	TUBB	protein_coding
ENSG00000279159.1	1971.4478777871495	6.433236779013119	1.0697885029302814	6.0135594665596965	1.8149330887196683e-9	9.6509688545096e-7	ENSG00000279159	ENSG00000279159	lncRNA
ENSG00000204767.4	668.4725862543837	7.264821565655124	1.210521360285052	6.001398904637596	1.9562472756305727e-9	9.99179036124047e-7	INSYN2B	INSYN2B	protein_coding
ENSG00000204463.14	2880.267950231421	10.712995873610053	1.7939043550148428	5.971887990383642	2.345235331738829e-9	1.1823031832134787e-6	BAG6	BAG6	protein_coding
ENSG00000137310.13	358.2301899292169	7.264286093012894	1.2174641562455386	5.966735082710583	2.420479156838763e-9	1.189343796331229e-6	TCF19	TCF19	protein_coding
ENSG00000092330.19	884.9888572414117	6.33119596432871	1.0608926958917628	5.967800503147821	2.4047313176278812e-9	1.189343796331229e-6	TINF2	TINF2	protein_coding
ENSG00000218226.1	380.55611293238377	8.43357722829369	1.4145246657149602	5.962128079280261	2.48973867960355e-9	1.1931688403067978e-6	TATDN2P2	TATDN2P2	processed_pseudogene
ENSG00000068400.14	750.5911062213922	8.112945807588146	1.3644159020509883	5.946094438941071	2.746157487092281e-9	1.2843414618547971e-6	GRIPAP1	GRIPAP1	protein_coding
ENSG00000278311.5	1685.648692666109	6.4427008950126625	1.08457946536904	5.940275563690913	2.8454336917752887e-9	1.314929107706347e-6	GGNBP2	GGNBP2	protein_coding
ENSG00000129559.13	492.06090345903453	7.272138208531243	1.2295557065048308	5.914443867861201	3.3299877271229132e-9	1.4689029953574686e-6	NEDD8	NEDD8	protein_coding
ENSG00000273559.5	559.1892626764635	8.106448516700585	1.3743675439072984	5.898311956388405	3.672391700584765e-9	1.583943344814438e-6	CWC25	CWC25	protein_coding
ENSG00000272211.1	532.6149229316406	11.258447859692437	1.910624736907175	5.892547941108026	3.802857145545995e-9	1.62219020522862e-6	ENSG00000272211	ENSG00000272211	lncRNA
ENSG00000275835.5	544.5065433407876	8.076008509943282	1.3751384142137653	5.872869542780343	4.283155307721154e-9	1.7687608801608483e-6	TUBGCP5	TUBGCP5	protein_coding
ENSG00000139146.14	708.337188550112	6.15389222599238	1.0505570469679388	5.857742084309855	4.692025749505546e-9	1.8776809849928483e-6	SINHCAF	SINHCAF	protein_coding
ENSG00000196712.20	1436.9302230544895	4.92960608562388	0.8414367629761762	5.8585580076009265	4.669035286142378e-9	1.8776809849928483e-6	NF1	NF1	protein_coding
ENSG00000120071.15	2871.2248277568597	5.628450552582433	0.9605037483985445	5.859894416827413	4.631615582646033e-9	1.8776809849928483e-6	KANSL1	KANSL1	protein_coding
ENSG00000165782.11	502.369185233258	7.136691719012884	1.2214486200412114	5.842809596667352	5.132767307994135e-9	2.0125632460779426e-6	PIP4P1	PIP4P1	protein_coding
ENSG00000129566.13	1412.1435105064572	5.753553888447513	0.9865068243603331	5.832249454714325	5.468508099943393e-9	2.1227654742360263e-6	TEP1	TEP1	protein_coding
ENSG00000116127.20	3423.995286862405	14.379050115928454	2.4723953998753	5.815837594849792	6.033101965171653e-9	2.20936747249088e-6	ALMS1	ALMS1	protein_coding
ENSG00000144290.17	194.4910502722147	4.311745439941591	0.7408575213050584	5.819938808674346	5.886917552446258e-9	2.20936747249088e-6	SLC4A10	SLC4A10	protein_coding
ENSG00000115840.14	332.54759335825975	10.885738531332827	1.8715298350041811	5.816492116626346	6.009537547851508e-9	2.20936747249088e-6	SLC25A12	SLC25A12	protein_coding
ENSG00000275395.7	201.59499424874724	6.968102511662506	1.1979963901906603	5.816463696149817	6.010558893967309e-9	2.20936747249088e-6	FCGBP	FCGBP	protein_coding
ENSG00000126261.13	2236.6887148835995	7.358477183429674	1.266781483347236	5.8087975551918065	6.292311873435557e-9	2.2616200213242728e-6	UBA2	UBA2	protein_coding
ENSG00000204186.10	398.83672317320355	9.077301123870107	1.563613876737464	5.805334206172574	6.423774133196667e-9	2.2876886633250296e-6	ZDBF2	ZDBF2	protein_coding
ENSG00000165929.13	2392.4583451559593	4.688225310824753	0.8086494689939158	5.79759894810495	6.727109047841907e-9	2.3739356274466104e-6	TC2N	TC2N	protein_coding
ENSG00000143702.16	1159.0425051366224	6.452789515185044	1.114677905085809	5.7889274432943045	7.083728629479292e-9	2.466753151788861e-6	CEP170	CEP170	protein_coding
ENSG00000058453.17	291.0257353871759	6.2939480930272325	1.0882822439475497	5.783378464576486	7.321508907791975e-9	2.4886689994710052e-6	CROCC	CROCC	protein_coding
ENSG00000182871.16	428.21567903974835	6.328549793867188	1.0958865481491318	5.774822042076912	7.703445885080493e-9	2.5558321569833726e-6	COL18A1	COL18A1	protein_coding
ENSG00000145734.20	2819.5201601317963	13.930266146124163	2.4153646822831574	5.7673552355482745	8.05252021986918e-9	2.626745629368755e-6	BDP1	BDP1	protein_coding
ENSG00000225190.12	723.5226277272649	6.061357429876164	1.0524925679809765	5.759050100946387	8.458859517229752e-9	2.736300072831871e-6	PLEKHM1	PLEKHM1	protein_coding
ENSG00000242574.9	968.9883031912228	7.174932602102044	1.247201665694966	5.752824743145308	8.776445782755357e-9	2.8155708462396486e-6	HLA-DMB	HLA-DMB	protein_coding
ENSG00000104518.11	845.7943710825423	7.786367468615718	1.3558719456038344	5.742701214418945	9.31780548721946e-9	2.940638808153536e-6	GSDMD	GSDMD	protein_coding
ENSG00000156650.14	1192.2752605938738	9.25946512235253	1.6133193818565044	5.739387517738324	9.501956895080655e-9	2.974435203120185e-6	KAT6B	KAT6B	protein_coding
ENSG00000223509.8	860.0971905582823	6.126906511068176	1.0677708887094504	5.738034793656339	9.578144169973289e-9	2.974435203120185e-6	WHAMMP1	WHAMMP1	transcribed_processed_pseudogene
ENSG00000286145.2	282.6199315839317	10.716475551640853	1.873917598395546	5.71875495529597	1.0730741423510067e-8	3.25426500451417e-6	ENSG00000286145	ENSG00000286145	lncRNA
