EnsemblID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	GeneName	GeneType
ENSG00000130755.13	1757.764365065926	6.428625341589734	0.8519412649686102	7.545855102847491	4.4932940791945817e-14	9.915352044558683e-10	GMFG	GMFG	protein_coding
ENSG00000161021.13	540.2146079655721	7.49397403570884	1.0263521398787079	7.30156224606738	2.8444542817276367e-13	2.0922857544961252e-9	MAML1	MAML1	protein_coding
ENSG00000140694.18	2335.7733868945115	9.061343429772084	1.2366403384214784	7.327387881700935	2.346818570933527e-13	2.0922857544961252e-9	PARN	PARN	protein_coding
ENSG00000204592.9	16625.279429688144	9.946660595662994	1.4129313542436424	7.039733788756886	1.9260746041985522e-12	8.50053765816989e-9	HLA-E	HLA-E	protein_coding
ENSG00000184009.13	10189.405316734583	7.338227541527562	1.039685253031433	7.0581241006654	1.6876531039474995e-12	8.50053765816989e-9	ACTG1	ACTG1	protein_coding
ENSG00000115085.15	2260.156712036582	12.345512132797294	1.8734019567871836	6.5898896326389025	4.401536505051827e-11	1.3478013005914917e-7	ZAP70	ZAP70	protein_coding
ENSG00000034053.15	749.6732316118333	6.457354199961574	0.9822023760978387	6.574362226261146	4.886214893158079e-11	1.3478013005914917e-7	APBA2	APBA2	protein_coding
ENSG00000178982.10	2537.623558598571	11.833227421389603	1.794379461536954	6.594607035489582	4.26383705741847e-11	1.3478013005914917e-7	EIF3K	EIF3K	protein_coding
ENSG00000137310.13	398.9518707665644	6.4796300513420775	0.9882923125430635	6.556390218870327	5.5125867198107624e-11	1.3516250127340455e-7	TCF19	TCF19	protein_coding
ENSG00000114942.14	7594.634957570859	6.992184404760133	1.0795040831497384	6.477219043357934	9.342851694368387e-11	2.0616870833962718e-7	EEF1B2	EEF1B2	protein_coding
ENSG00000275023.5	1587.5584056033397	10.223057152244607	1.6053920043875496	6.367950708801905	1.915704562072272e-10	3.843077506477166e-7	MLLT6	MLLT6	protein_coding
ENSG00000270647.7	1025.3538394597151	9.052897453850278	1.4309888230797727	6.326322964819978	2.5107204747244353e-10	4.61700572631201e-7	TAF15	TAF15	protein_coding
ENSG00000159840.16	494.7895989163858	4.34447251212228	0.6963799855013333	6.238652176361209	4.4135713386287706e-10	7.491867594578546e-7	ZYX	ZYX	protein_coding
ENSG00000138378.19	1721.4739318409427	3.2488844735707962	0.5281024772725182	6.151996276083108	7.651367498029651e-10	1.141465807353538e-6	STAT4	STAT4	protein_coding
ENSG00000112511.18	564.3102410794667	7.668320644064161	1.2469261846600632	6.14977914362645	7.75909145343865e-10	1.141465807353538e-6	PHF1	PHF1	protein_coding
ENSG00000154822.18	10229.562864046226	11.761740761121661	1.9240406215731396	6.113041808600171	9.77497483331587e-10	1.198357609148785e-6	PLCL2	PLCL2	protein_coding
ENSG00000145425.10	19538.432748596162	8.013987730305983	1.3102283798919494	6.116481564051354	9.56639483422675e-10	1.198357609148785e-6	RPS3A	RPS3A	protein_coding
ENSG00000131626.19	770.9115208298905	6.121698646065748	0.998762404130768	6.12928422290136	8.827530608022092e-10	1.198357609148785e-6	PPFIA1	PPFIA1	protein_coding
ENSG00000257093.7	1573.8011064057007	8.71933611282825	1.4431571018776177	6.041848182352406	1.5235879537501868e-9	1.7695271250213353e-6	DENND11	DENND11	protein_coding
ENSG00000089737.19	2781.5609503375094	7.296953709976247	1.2116728475314422	6.0222144325858515	1.7204674659370907e-9	1.898277778541689e-6	DDX24	DDX24	protein_coding
ENSG00000125944.21	2352.953543285494	7.969124411346762	1.3285647339334954	5.998295911221798	1.993989192478872e-9	2.0953028338300606e-6	HNRNPR	HNRNPR	protein_coding
ENSG00000156650.14	1359.3513790208867	8.951847471815674	1.4958518063466488	5.98444808090914	2.1712483200405628e-9	2.1028576459662327e-6	KAT6B	KAT6B	protein_coding
ENSG00000170889.14	5854.367390668637	11.159592112330524	1.8652427324547176	5.982916817289594	2.1917671571678683e-9	2.1028576459662327e-6	RPS9	RPS9	protein_coding
ENSG00000116604.19	693.9080909860278	11.941173742671369	2.0030277762384965	5.961561733854637	2.4983849365701306e-9	2.2971608498038783e-6	MEF2D	MEF2D	protein_coding
ENSG00000157191.20	982.9890575478339	6.515023779851615	1.0975120637433515	5.936175095543301	2.917482199067823e-9	2.4500485284361475e-6	NECAP2	NECAP2	protein_coding
ENSG00000058600.16	1395.4613106832637	6.18984140576765	1.0435151786196502	5.93172148579142	2.9977482334606417e-9	2.4500485284361475e-6	POLR3E	POLR3E	protein_coding
ENSG00000174231.18	4902.506457075097	12.157679827796997	2.045353050648868	5.944049524330332	2.780655304839008e-9	2.4500485284361475e-6	PRPF8	PRPF8	protein_coding
ENSG00000196912.13	1131.7924019914676	8.18098513791828	1.3909838594311459	5.881437863171151	4.0671763498173735e-9	3.0948407072903442e-6	ANKRD36B	ANKRD36B	protein_coding
ENSG00000144290.17	185.22965334347845	4.487619751817628	0.7627290687062587	5.8836354033674505	4.0135145563432465e-9	3.0948407072903442e-6	SLC4A10	SLC4A10	protein_coding
ENSG00000198563.14	741.2009414705765	7.71652058641196	1.3172970428275417	5.857844005972003	4.68914786913727e-9	3.4491502165400485e-6	DDX39B	DDX39B	protein_coding
ENSG00000104518.11	952.2651195603861	7.131445798638319	1.220721517898352	5.841992374244481	5.158016819042987e-9	3.4491502165400485e-6	GSDMD	GSDMD	protein_coding
ENSG00000182208.15	648.1767141052161	8.02970386033432	1.3738593680957	5.844633043820384	5.0768614934178305e-9	3.4491502165400485e-6	MOB2	MOB2	protein_coding
ENSG00000186166.9	631.8394981957656	11.498093442940217	1.9663408945927454	5.847456803934102	4.991453965057142e-9	3.4491502165400485e-6	CENATAC	CENATAC	protein_coding
ENSG00000112584.14	928.6868751559434	7.9006278951881015	1.3573041670601054	5.820823428473449	5.8558407996314134e-9	3.800612909572541e-6	FAM120B	FAM120B	protein_coding
ENSG00000206337.12	850.4554011466632	8.431274533656607	1.4585309998803038	5.7806618675561445	7.4407307357214395e-9	4.6493070980452746e-6	HCP5	HCP5	lncRNA
ENSG00000185989.11	2370.263808411431	6.0850889564503925	1.0546886899642303	5.769559315798454	7.94790995844231e-9	4.6493070980452746e-6	RASA3	RASA3	protein_coding
ENSG00000072864.16	1145.2642253296676	7.6602778319901565	1.3289986888800323	5.763946869237013	8.216929207584435e-9	4.6493070980452746e-6	NDE1	NDE1	protein_coding
ENSG00000176994.11	1101.6240264741339	7.101422770789056	1.2297902011043098	5.774499393808976	7.718220772122802e-9	4.6493070980452746e-6	SMCR8	SMCR8	protein_coding
ENSG00000172215.6	246.19607653295125	3.928660895185663	0.6830885403094566	5.751320163277631	8.854924106721088e-9	4.839177953960102e-6	CXCR6	CXCR6	protein_coding
ENSG00000204287.14	5399.096070107686	14.374703785131725	2.500807030919012	5.748025980176975	9.029136809099071e-9	4.839177953960102e-6	HLA-DRA	HLA-DRA	protein_coding
ENSG00000126838.10	906.4232395773785	12.842121872230003	2.235487115769685	5.744663783404729	9.210380843174164e-9	4.839177953960102e-6	PZP	PZP	protein_coding
ENSG00000118412.13	2253.8889777353334	7.1097896786425245	1.2396722330909378	5.735217333145653	9.73873853175878e-9	4.884198708643659e-6	CASP8AP2	CASP8AP2	protein_coding
ENSG00000165714.11	457.66886222048777	11.401254464928762	1.9869212388276092	5.73815118693689	9.57156546148889e-9	4.884198708643659e-6	BORCS5	BORCS5	protein_coding
ENSG00000204267.19	775.3262509310509	8.370924009761506	1.4674754186357974	5.704302711621112	1.1682031015158882e-8	5.484837838542788e-6	TAP2	TAP2	protein_coding
ENSG00000181222.19	1846.2279070662232	8.489817859255899	1.4868254158353833	5.7100300874839665	1.1295620258234457e-8	5.484837838542788e-6	POLR2A	POLR2A	protein_coding
ENSG00000013275.8	886.0973536751964	8.101483590256441	1.4197171037800909	5.706406979732585	1.153859184212868e-8	5.484837838542788e-6	PSMC4	PSMC4	protein_coding
ENSG00000204463.14	3268.1255269485414	10.510033003300984	1.8438777604155658	5.699961911212745	1.1983419938487788e-8	5.509127662137709e-6	BAG6	BAG6	protein_coding
ENSG00000287920.1	300.41427272546065	6.80859313892108	1.202484540011203	5.6621045114290185	1.4952770393257162e-8	6.733934372816445e-6	ENSG00000287920	ENSG00000287920	lncRNA
ENSG00000092330.19	996.5010227914836	5.8867849250877	1.046399621474647	5.6257521546039	1.8470138192976042e-8	8.151610790088046e-6	TINF2	TINF2	protein_coding
ENSG00000103429.11	395.7414513645163	6.7564527080919685	1.206624166895853	5.599467417823678	2.1501133885894062e-8	9.303245518824005e-6	BFAR	BFAR	protein_coding
ENSG00000116127.20	3894.201681689413	13.894546445569645	2.4832869848314174	5.595223802339906	2.2033735613619525e-8	9.350354688187348e-6	ALMS1	ALMS1	protein_coding
ENSG00000237550.7	2475.151718325094	8.033267343637915	1.4374231962151904	5.588658486095064	2.288304764346939e-8	9.527551176385642e-6	ENSG00000237550	ENSG00000237550	transcribed_processed_pseudogene
ENSG00000204577.12	593.9704760781316	7.731585767922576	1.3843262948469972	5.585089148925767	2.3358036292941635e-8	9.545218275487834e-6	LILRB3	LILRB3	protein_coding
ENSG00000155380.13	2509.2264754904418	8.249610856450909	1.478991400629785	5.5778626251228065	2.4349182119326313e-8	9.769334578675885e-6	SLC16A1	SLC16A1	protein_coding
ENSG00000128708.13	1374.6642206200813	6.69173266790331	1.2018059039994216	5.568064398447597	2.575846320500463e-8	1.0150214420443523e-5	HAT1	HAT1	protein_coding
ENSG00000145734.20	3210.5987190869964	13.496478878583098	2.437144159658605	5.537825419598357	3.062503045254716e-8	1.1856185035023827e-5	BDP1	BDP1	protein_coding
ENSG00000186431.19	956.8499914263972	11.052231193044193	1.9975093824881576	5.533005897212459	3.147888832023747e-8	1.1976631526942764e-5	FCAR	FCAR	protein_coding
ENSG00000115840.14	379.0378306791032	10.347232182286328	1.8718134125055532	5.527918601905856	3.240523296950362e-8	1.2120106371831125e-5	SLC25A12	SLC25A12	protein_coding
ENSG00000140988.16	15828.39954004935	7.066693249565075	1.2797545506647443	5.52191296830663	3.3532858724728405e-8	1.2332826557976363e-5	RPS2	RPS2	protein_coding
ENSG00000204304.12	921.7294999451599	7.445047161241726	1.3512762705671835	5.509641013763047	3.5956624571316935e-8	1.3007456301889358e-5	PBX2	PBX2	protein_coding
ENSG00000218226.1	336.0334285913665	8.174350521268856	1.4871472720707857	5.49666510828241	3.870407139077933e-8	1.3775528119037542e-5	TATDN2P2	TATDN2P2	processed_pseudogene
ENSG00000242574.9	1090.0884699273536	6.75835528814879	1.2303154903940543	5.493188812882601	3.947403651431635e-8	1.3826564504149506e-5	HLA-DMB	HLA-DMB	protein_coding
ENSG00000275835.5	616.6983842329444	7.7109018816524335	1.4050034321319886	5.48817298613407	4.061122576979468e-8	1.4002623735344675e-5	TUBGCP5	TUBGCP5	protein_coding
ENSG00000231925.14	1058.6434863342827	7.4996300760311305	1.3677358977761918	5.483244307782529	4.175956854904089e-8	1.4138986899952904e-5	TAPBP	TAPBP	protein_coding
ENSG00000275395.7	229.30869152025397	6.940555495507401	1.2662891327831998	5.481019552187602	4.228817398816747e-8	1.4138986899952904e-5	FCGBP	FCGBP	protein_coding
ENSG00000092010.15	3134.893597233217	7.28701640849766	1.3304482862090112	5.477113604513962	4.3231968139983434e-8	1.4238803596194245e-5	PSME1	PSME1	protein_coding
ENSG00000168280.18	159.57488116165146	4.745855180223944	0.8671705046525908	5.472805122823275	4.429671509020994e-8	1.4374935469053864e-5	KIF5C	KIF5C	protein_coding
ENSG00000204469.13	1012.460736409094	7.488972193672333	1.3696446239898017	5.467821406005895	4.556005823257481e-8	1.4569141258798276e-5	PRRC2A	PRRC2A	protein_coding
ENSG00000136319.12	309.0254058056907	5.400207442789964	0.9880920360463961	5.465287894028118	4.621561100810619e-8	1.4569141258798276e-5	TTC5	TTC5	protein_coding
ENSG00000103423.14	502.3524614918546	10.917277993319521	1.9997844019445536	5.4592274960759575	4.782106927033407e-8	1.486292303645721e-5	DNAJA3	DNAJA3	protein_coding
ENSG00000117400.18	44.18632786264174	-3.9500316262874113	0.7248136467373975	-5.44972027509096	5.0449104255532037e-8	1.546194977231702e-5	MPL	MPL	protein_coding
